5.235	visual-location94	1120	340	text58	"RUNWAY_CENTERLINE_DEVIATION"	29
67.29	visual-location111	440	1250	text73	"TARS_INPUT"	12
68.74	visual-location102	350	990	text66	"CURRENT_TASK_OBJECT"	21
69.09	visual-location103	350	1010	text67	"CURRENT_TASK_VALUE"	20
69.99	visual-location102	350	990	text66	"CURRENT_TASK_OBJECT"	21
70.675	visual-location103	350	1010	text67	"CURRENT_TASK_VALUE"	20
71.075	visual-location91	1880	900	text55	"LATERAL_DEVIATION"	19
71.76	visual-location92	1880	850	text56	"HEADING_DEVIATION"	19
72.11	visual-location102	350	990	text66	"CURRENT_TASK_OBJECT"	21
75.11	visual-location31	1260	750	text16	"PITCH"	7
75.795	visual-location32	1200	750	text17	"ROLL"	6
76.145	visual-location30	1260	690	text15	"SLIP"	6
76.495	visual-location38	1350	750	text23	"ALT"	5
76.845	visual-location33	1170	750	text18	"KIAS"	6
77.195	visual-location102	350	990	text66	"CURRENT_TASK_OBJECT"	21
77.88	visual-location103	350	1010	text67	"CURRENT_TASK_VALUE"	20
78.38	visual-location104	770	990	text68	"HUMAN_ROLE"	12
78.565	visual-location101	320	990	text65	"AUTONOMY_ROLE"	15
